Project Id,Project Title,Company Name,Category Name,
9328,SNY - Bar,"HSI Productions, Inc.",Commercial,
9329,14-08 Ad Age B,Jake Mills Productions,Still Photography,
9330,Beholder,NYU Tisch,Student,
9331,St. Vincent - Reshoots,"DH Films, Inc.",Feature Film,
9332,VOGUE-JAPAN-DUKOFF,The Custom Family,Still Photography,
9334,Rust Golem - Virtual Reality Music Video for the Oculus Rift,Total Cinema 360,Music Video,
9336,NEXT DIRECTORY NYC HIPSTER,KRANKY PRODUKTIONS,Still Photography,
9337,Active Ingredients,New York University,Student,
9338,Job 1412 Uniqlo Fall-Winter,"Foundation World, Inc",Still Photography,
9339,OSBO 353,"Robinson Film, Inc.",Television,
9340,AXA GenY,AXA Equitable,Commercial,
9342,Honda Asimo Robot,Spring Valley Productions,Commercial,
9343,Splashlight - Jockey P2P Shoot,SPLASHLIGHT LLC ET AL.,Still Photography,
9344,American Comedy Awards 2014,"Laugh Attack Productions, Inc",Television,
9346,Rush Card,NBTV INC.,Commercial,
9347,The Boroughs,Geronimo Film Productions Inc.,Commercial,
9348,It Gets Better,SVA,Student,
9350,BET Upfront Presentation at The Ziegfeld Theater,Winick Productions LLC,Television,
9351,Click3X - Ruffles,Click3X,Commercial,
9352,LG Lifestyle,"Georges Briard Productions, LLC. ",Commercial,
9353,Let's Panic Magazine,Greg Kadel Photography,Still Photography,
9354,WSJ Magazine,Annee Elliot Productions,Still Photography,
9355,Vogue: Ellar Coltrane,"Advance Magazine Publishers, Inc.",Still Photography,
9356,ESPN NFL Top 5 Draft Picks,First Shot Productions,Still Photography,
9357,Sewing Bee,Love Productions USA,Television,
9358,NATIONAL GEOGRAPHIC,Evolve IMG,Commercial,
9359,UK NEXT BARRY,"BaM Productions, Inc.",Still Photography,
9361,FREEMAN2,"Photo Booth POPup, LLC.",Music Video,
9362,Nike Treadmill Workout,The Rella Group,Commercial,
9364,View: August,Advance Magazine Publishers Inc. ,Still Photography,
9365,Busy,"Neighborhood Watch Films, LLC.",Commercial,
9366,Sugar,New York University,Student,
9368,NBC Chase Promo - Moving Parts,"Moving Parts, Inc.",Commercial,
9369,Heineken KLM Orange Experince,"Manifesto NYC, LLC",Television,
9370,The Strike extended,Strike the Movie LLC,Feature Film,
9372,Samsung Level,Picture Farm,Still Photography,
9374,Ready2Go,LUMINA FILMS LTD,Commercial,
9375,J1898 BOSE,Urban NYC,Still Photography,
9376,The Final Mission,Towerlight Films LLC,Feature Film,
9377,The Mindy Project,"NBCUniversal Media, LLC",Television,
9378,B1897,Urban NYC Productions,Still Photography,
9379,Levi's - The Ride,"Instrument Marketing, LLC.",Commercial,
9380,Drink Up Drop,Light Of Day,WEB,
9381,Express July-August Campaign,Navia Vision,Still Photography,
9382,ABC Television Fall 2014 Roll-Out Show,THE WALT DISNEY COMPANY ET AL,Television,
9385,AM1819,URBAN PRODUCTIONS NYC INC. MIYAZU SATOWILLIAM CARDUCCI,Still Photography,
9386,Avon Luck,Metromotion Productions,Still Photography,
9387,City MD,Sameer Films LLC,Commercial,
9388,Production Workshop 2014,New York Film Academy,Student,
9389,"DESPIERTA AMERICA, MAY 13",Univision Networks,Television,
9390,'Beat The Streets' Wrestling Match - Times Square,Winick Productions LLC,Television,
9391,Gala Magazine,Torkil Gudnason Studio ,Still Photography,
9392,Com Gent,MS Creative Productions,Still Photography,
9393,Diligent,TACTICAL MEDIA INC.,Commercial,
9394,Nomad Mngmt-Linta Studio,Nomad Management,Still Photography,
9395,Artifice 2014,"Smooth Camera Productions, LLC",Feature Film,
9396,Nike NYC Box Truck,"Doubleday and Cartwright, DBA:Office of Air, LLC.",Documentary,
9397,One Night Only - Don Rickles Tribute,"Only One Productions, Inc.",Television,
9401,A Field Guide to Birds,School of Visual Arts,Student,
9402,Artist Die Best in Black - Jackie Boy,"ADBIB, LLC.",Feature Film,
9405,Maybelline April,TAG Creative,Commercial,
9406,Man Up Shoot April 16th,KIDS SPORTS ENTERTAINMENT INC,WEB,
9408,Neiman Marcus 041614,Neiman Marcus Group Inc,Still Photography,
9409,EthanHill,Redux Pictures,Still Photography,
9410,2014 New York Auto Show,American Satellite Uplink,Television,
9411,United TAXI,"Bully Pictures, Inc.",Commercial,
9412,Ralph Lauren Collection Shoot,RALPH LAUREN CORPORATION,Commercial,
9413,“HUNGRY INVESTORS” SERIES,"EYEWORKS USA, LLC BONGO, LLC",Television,
9414,GQ CONEY ISLAND,KRANKY PRODUKTIONS,Still Photography,
9415,Colony NY Lotto BEJEWELED PARK BENCH & DOG WALKER ,COLONY MEDIA ,Commercial,
9417,Sumday,Decon ,Commercial,
9418,Lawman Spec,VIJAY JOSHI,Commercial,
9419,When I Live My Life Over Again,"Paul and Jude, Inc.",Feature Film,
9420,Made To Penetrate,NYU,Student,
9422,Showbox Commercial,Know Productions,Commercial,
9423,Oprah Master Class Season 4,Leroy and Morton Productions LLC,Television,
9424,Under Armour Running,"UNDER ARMOUR, INC.",Still Photography,
9425,New York Travelers,"SandenWolff, Inc.",WEB,
9429,DVF 2014,North 6,Still Photography,
9430,ABC Manny Promo,High Speed Communications,Commercial,
9431,Furlined -NYU LANGONE MED CTR,"FURLINED, LLC",Commercial,
9432,Nordstrom June Editorial Mens Shoot,"Nordstrom, Inc.",Still Photography,
9434,140417 Auto Motor Sport,Daniel Byrne Photography,Still Photography,
9436,Beauty and the Beast - 2014,CBS Corporation - Eye Productions Inc.,Television,
9437,LeSporstac 4-22,North Six,Still Photography,
9438,Weird Loners,Twentieth Century Fox TV,Television,
9439,H and M - Man '14,LOLA SUPERVISION INCORPORATED,Still Photography,
9440,Million Dollar Listing NY,"World of Wonder Productions, Inc.",Television,
9441,French Glamour - HW,Atelier Management,Still Photography,
9442,Fetisov,Redman Rockafeller Enterprises LLC,Feature Film,
9443,CCC,"SCHWARZ ENTERPRISE, LLC No-Name Productions ",Still Photography,
9444,APR 16-JUL 16 2014,"Amazon.com, Inc.",Still Photography,
9445,Dream School,"Fresh One Productions, Ltd.",Television,
9446,Shoe Videos,Tamco ,Commercial,
9447,GMCR/Keurig,Dear Liza Productions,Still Photography,
9448,Final Reel 2014,Three of Us Corporation,Feature Film,
9449,3 Minute Stories - LIVE,NTV International Corporation,Television,
9450,Andrew Carnegie - Man who tried to stop the first World War,galeforce films ,Documentary,
9451,OSP Group- Roamans Coats,OSP Group,Still Photography,
9452,CBS Upfront 2014,CBS Corp.,Television,
9453,Amazing Spider-Man2 Uplink,"METROVISION PRODUCTION GROUP, LLC",WEB,
9457,Neiman Marcus,"Neiman Marcus Group, inc ",Still Photography,
9458,CHESHIRE FILMS PSA,"Cheshire Films, Inc.",Commercial,
9459,Rush Card Live,NBTV Studios,Commercial,
9460,Vivo Xshot,piuma motion,Commercial,
9461,The One That Got Away,"Ardaban, Inc.",Television,
9462,Italian Marie Claire David,"Beth Klein Productions, LLC",Still Photography,
9463,RL PBS Scenic,MOXIE PRODUCTIONS LLC,Commercial,
9464,Italian Vogue 2,Random Productions,Still Photography,
9465,Gymboree 4.14,"ZEPHYR PHOTO PRODUCTIONS, INC.",Still Photography,
9466,The Misplaced World,Schenk Productions Inc.,Feature Film,
9467,The Sole Journey,New York Film Academy,Student,
9468,Nike Respect 4.14-JETER RE2PECT; CLIENT: W+K NY. NIKE - JORDAN BRAND,Arts and Sciences,Commercial,
9469,Botkier,"Creative Chaos, Inc",Still Photography,
9470,El Palacio De Hierro - Father's Day,Atelier Management,Still Photography,
9471,48 Hours - Thomas,CBS News Inc.-CBS Corporation,Television,
9472,Wolvves,Good Company,Music Video,
9473,BOTS S3 MB,"Billy On The Street, Inc.",Television,
9474,TRIP ADVISOR 05.14,"THE SWEET SHOP FILMS, LLC",Commercial,
9475,UO 4-14,"Urban Outfitters, Inc.",Commercial,
9476,Dark Streets,New York University,Student,
9477,ARTISTS DIE BEST IN BLACK,ADBIB LLC,Feature Film,
9479,Showtime Penny Dreadful Monster Machine,CBS CORPORATION - SHOWTIME NETWORKS INC.,Commercial,
9480,How He Fell in Love,"How He Fell in Love, LLC",Feature Film,
9481,OCCUPY TEXAS - ALL COVERAGES EXPIRES AT 12:01 A.M. STANDARD TIME,OCCUPY TEXAS LLC,Feature Film,
9483,PlayWhat,New York University,Student,
9485,Plates for 2BG,CAB Films Inc.,Television,
9486,American Graduate Day 2014,WNET ,Television,
9487,Family Matters,Park Pictures,Commercial,
9488,SAP Meeting,"Smash Camera, LLC",WEB,
9489,Wrong Way Pictures,Wrong Way Pictures LLC,Commercial,
9490,Subway Branded Promos 2014,"VIACOM INC., Central Productions LLC,",Commercial,
9491,Live from the Artists Den: Rodrigo y Gabriela,Artists Den Entertainment,Television,
9496,Express x Kate Upton,Navia Vision,Still Photography,
9497,Maybelline Dream Wonder Nude and Fit Me Restage,Tempesta,Commercial,
9498,County Fair - Athleta,County Fair,Still Photography,
9499,AGENCY: DIGITAS LB; CLIENT: AMERICAN EXPRESS; COMMERICAL TITLE: SMALL BUSINESS SATURDAY 2014 SHOOT,Matthew Slimmer LLC ,Still Photography,
9501,UNTITLED CHRIS ROCK MOVIE,"Hammy the Bear Productions, LLC",Feature Film,
9503,The Storyteller Film,Film Is Animals LLC,Student,
9504,Midori Anzen,"Hideoki Production, Ltd.",WEB,
9505,Ritual Dream,The Focal Range LLC for Tram Productions,Music Video,
9506,Dior Magazine,No-Name Productions,Still Photography,
9507,Barclays 2,LovelyGiant,Still Photography,
9508,Carmen,NYU,Student,
9509,Let's Not Panic,NYU Grad Film,Student,
9510,Taking New York,Two Four Broadcast,Television,
9511,Nike Reflective - Afterall TV,Afterall TV ,WEB,
9512,Royal Pains Season 6 Tandem,Open 4 Business Productions LLC,Television,
9514,5 Facts About Parks,Mashable,WEB,
9515,Fuat Guner,Mete Ozeren,Music Video,
9517,Celine April 2014,"NORTH SIX, INC.",Still Photography,
9518,Sour Note,New York University,Student,
9521,2014 AE UPFRONT,AE Television Networks,Television,
9522,Dr. Fuhrman's End Dieting Forever,"Inky Dinky Worldwide, Inc.",Television,
9523,Don't Let HIV Define Your Life NYCDOH PART 2,ELK STUDIOS LLC ERIN KORNFELD  ERICA LEONE,Still Photography,
9524,Vogue - SV,Advance Magazine Publishers Inc.,Still Photography,
9525,Vogue - DL MC,Advance Magazine Publishers Inc.,Still Photography,
9528,Live in HD - La Cenerentola,Metropolitan Opera Association,Television,
9529,Domo in NY,"NHK Cosmomedia America, Inc",Television,
9530,Vogue Spain fashion,"CLM, LP. ",Still Photography,
9531,MarkTen Lifestyle,Trish South Management,Still Photography,
9532,Matrix Trend,Tag Creative,WEB,
9533,MCU MID 2014,U Productions,Commercial,
9534,J&J Care in Action Content,Rooster,WEB,
9535,Arthur Elgort x Tatler Russia,Arthur Elgort Ltd,Still Photography,
9537,Day in the Life of Daria,TEAM PROMOTION LLC,Documentary,
9539,Every Street United,"Red Card Productions, LLC",WEB,
9541,the pilgril of New york,New York Film Academy,Student,
9542,El Pais,Marek  Associates,Still Photography,
9543,Australian GQ,Viewfinders,Still Photography,
9544,WORLD LOCATIONS TOM TAILOR,"C.B.A.V., INC.",Still Photography,
9545,RUDY,"SOMETHING IDEAL, INC",Commercial,
9546,The Hunt,Zero Point Zero Productions,Television,
9547,Citizen Watches,The Mill Group Inc.,Commercial,
9548,Cosmo,THE HEARST MAGAZINES,Still Photography,
9549,"Interpublic Group – Hill Holliday, LLC - Totally Different Beast, BANK-MLWM-42898","COLLECTIVE USA, INC.",Commercial,
9550,Paul Fredrick Fall 2014 Catalog Shoot,Paul Fredrick Menstyle Inc.,Still Photography,
9551,Androgel,Monogram,Commercial,
9552,Father's Day,Century 21 department store,Still Photography,
9553,BRAIN GAMES 4,"National Geographic Television-NGHT, LLC.",Television,
9554,BLOOM1919,Urban NYC,Still Photography,
9555,Alexander Wang,All Day Every Day,Commercial,
9556,KIDS - DIESEL FW14,Danielle Levitt Inc,Still Photography,
9558,Ink Master 4 Finale,Original Ink LLC - IM4,Television,
9559,La Senza,"MAREK AND ASSOCIATES, INC.",Still Photography,
9560,Hitachi,Totem Films and Video Productions Inc,Commercial,
9561,Castles in the Air,"Pilcrow, LLC.",Feature Film,
9562,A Night Out,ROCKETLIGHT FILMS LLC ,Commercial,
9563,A NIGHT OUT REVISED,ROCKETLIGHT FILMS LLC,Commercial,
9564,Fabyline srl commercial photoshoot,FABYLINE Srl,Still Photography,
9565,BabyTakers,NYU - Sheldon Walker,Student,
9566,Jones 04.29,North Six,Still Photography,
9567,Bircher Muesli,The Chia Co,Still Photography,
9568,Lim FW14,Art and Commerce,Still Photography,
9583,True Story- Additional Photography,"True Story Productions, LLC",Feature Film,
9585,Como - Dennis,"Not to Scale, LLP.",WEB,
9586,HM Fall 2014,"Creative Chaos, Inc.",Still Photography,
9587,JANSPORT LIVE OUTSIDE BROOKLYN,"Teak, LP",Commercial,
9588,APT CB2,Elite Investigations  Mother New York,Commercial,
9589,Hilton Worldwide,iCrossing,Commercial,
9590,PRL Suits May6714,Tippy Canoe Productions,Still Photography,
9592,Image Svs, HIGHLIGHT PRODUCTIONS,Still Photography,
9594,Showtime Networks: 'Penny Dreadful' at The Highline Hotel,Winick Productions LLC,Television,
9595,Private Portrait,"Annie Leibovitz Studio, LLC.",Still Photography,
9596,NFL Draft Shoot at The Edison Ballroom,Winick Productions LLC,Television,
9597,Google.DVF,A CORPORATION FOR ARTS  COMMERCE,Still Photography,
9598,Allure Magazine,"Advance Magazine Publishers, Inc.",Still Photography,
9599,Schumacher,2b Management,Still Photography,
9600,Cedric's Barber Battle,"Big Energy Productions, Inc.",Television,
9601,Sesame Street WOTS 2014,Hyperactive Content,Television,
9602,Nordstrom September Book,"NORDSTROM, INC. HAUTELOOK, INC. TREASURE  BOND LLC",Still Photography,
9603,Gerry Webber,SHAKE PRODUCTIONS INC.,Still Photography,
9604,ESPN - The Herd - Legends,ESPN,Television,
9605,The Greener the Grass,New York Film Academy,Student,
9607,Lancel,Box Services LL,Still Photography,
9608,Last Wash,New York University,Student,
9609,Girl Code Season 3,New Remote Productions,Television,
9610,The Angels are Bowling,"Jason Daunno, Independent Filmmaker",Feature Film,
9611,Justice,Lockbox Productions,Still Photography,
9612,Prove It,"NorthSouth Productions, GP.",Television,
9613,Audible,Dentsu Firstborn Multimedia,Commercial,
9614,ELLE Magazine - David Bellemere,Freebird productions,Still Photography,
9615,Friends of the People,C-Moose Production,Television,
9616,"Jack Spade May 14,15,16",2D Photo Production,Still Photography,
9617,NM050214,MAREK  ASSOCIATES INC,Still Photography,
9622,NeimanMarcus,North Six,Still Photography,
9623,Seventeen Fash Well Aug. 2014 RAIN Date,The Hearst Magazines,Still Photography,
9624,Charles Perry,Verve Records and Tre Native,Music Video,
9625,NumeroTokyo,Michael Schwartz Photography ,Still Photography,
9626,Charles Schwab,"MJZ, Inc.",Commercial,
9627,VF-BDL,The Custom Family,Still Photography,
9628,Nordstrom Designer Book - 2014,Nordstrom,Still Photography,
9630,Hip Hop Evolution,Hip Hop Evolution Inc,Documentary,
9631,CNBC - BTIG Charity Event,Interface Communications,Television,
9632,Preem,Picture Farm,Commercial,
9633,Above Average 2014-2015,"Above Average Productions, Inc",WEB,
9634,TWELLE,Urban NYC,Still Photography,
9635,Dior Mag Greg Harris May,BRACHFELD NY SIMON,Still Photography,
9636,Father's Day 2,Century 21,Still Photography,
9637,Lucky Magazine May 2014,"Advance Magazine Publishers, Inc.",Still Photography,
9638,Dodge Promo Shoot,Offhollywood Digital LLC,Commercial,
9640,THE INTERN,"Warner Brothers Entertainment, Inc.",Feature Film,
9641,Give Me Your Eyes,"The Content Factory Group, LLC.",Music Video,
9642,Off The Bat From the MLB Fan Cave,New Remote Productions Inc.,Television,
9643,The Strain Additional,STRAIN USA PRODUCTION INC.,Television,
9644,The Affair - Season 1,CBS Corporation,Television,
9645,Good Dads,A and C Productions,Television,
9647,NBA Draft Lottery,Winick Productions,Television,
9648,Sears Canada - Fall shoot,Broder Productions,Still Photography,
9649,Vogue 3330,AL Studio LLC,Still Photography,
9650,POETRY,URBAN PRODUCTIONS NYC INC. MIYAZU SATOWILLIAM CARDUCCI,Still Photography,
9651,Neiman Marcus,"The Neiman Marcus Group, INC",Still Photography,
9652,Glamour - Dan Martensen,M.A.P,Still Photography,
9653,Darwin the Series,"Darwin's Tree, LLC",WEB,
9654,HARRY WINSTON,KRANKY PRODUKTIONS ,Still Photography,
9655,Stonewall,Stonewall Canada Productions Inc.,Feature Film,
9656,Scorned - Love Kills -  Season 4,Optomen Productions LLC.,Television,
9657,Jays 80 Inc  May Project,Jays 80 Inc.,WEB,
9658,One Bad Choice,OBC Productions LLC.,Television,
9659,Maybelline 2014,North 6,Still Photography,
9660,Harper's Bazaar Yu Tsai,Opus Photo ,Still Photography,
9661,Mind 2 Mind,"HIGH DEF NEW YORK, LLC ",Documentary,
9662,WHILE WE'RE YOUNG,POWER ELITE LLC,Feature Film,
9663,The Inherited,Bright October Productions LLC,Feature Film,
9664,NFL Draft,American Satellite Uplink,Television,
9665,Accessories,W Magazine,Still Photography,
9666,JC Penney,Anderson Hopkins Inc.,Still Photography,
9667,NYC Quits,"DIGITAL DAUGIE PRODUCTIONS, LLC",Commercial,
9668,Tan Cosmo,2 PANDAS PRODUCCIONES SRL ,Television,
9669,INSTYLE-KR,The Custom Family,Still Photography,
9670,Seven Deadly Sins,Sevenly Productions LLC,Television,
9671,Champion - Urban,No Wheelies,Commercial,
9673,AE PSA,"Click3X, LLC.",Commercial,
9674,Chip Foster,JN Production,Still Photography,
9675,NYCO,"ATLAS PRODUCTIONS NY, INC. ",Still Photography,
9676,Martha Stewart Weddings Fall Fashion,Martha Stewart Living Omnimedia,Still Photography,
9677,Maverick,Paradoxal Inc,Documentary,
9678,NCM Upfront Load in 2014,"AMC ENTERTAINMENT HOLDING, INC",Commercial,
9679,Graduation 2,Greencard Pictures,Commercial,
9680,MIKIMOTO,NORTH SIX,Still Photography,
9681,NYC Color May 15th,MARY-CLANCEY PACE ,Still Photography,
9683,V Magazine,CXA Inc.,WEB,
9684,ALANCLARKE,URBAN PRODUCTIONS NYC INC. MIYAZU SATOWILLIAM CARDUCCI,Still Photography,
9686,Mark  (Let it Glow),Native,Still Photography,
9687,Brown Nation,Brown Nation LLC,WEB,
9690,Turkish Vogue Cover,"Beth Klein Productions, LLC",Still Photography,
9691,478 Rag-Bone Coney Island,Freebird Productions,Still Photography,
9692,Christoph Schlingensief's Wagner Rally,MoMA PS1,Documentary,
9693,Future You,O Positve Films,Commercial,
